,genre,path
637,metal,./genres/metal/metal.00037.wav
638,metal,./genres/metal/metal.00038.wav
639,metal,./genres/metal/metal.00039.wav
640,metal,./genres/metal/metal.00040.wav
641,metal,./genres/metal/metal.00041.wav
642,metal,./genres/metal/metal.00042.wav
643,metal,./genres/metal/metal.00043.wav
644,metal,./genres/metal/metal.00044.wav
645,metal,./genres/metal/metal.00045.wav
646,metal,./genres/metal/metal.00046.wav
647,metal,./genres/metal/metal.00047.wav
648,metal,./genres/metal/metal.00048.wav
649,metal,./genres/metal/metal.00049.wav
650,metal,./genres/metal/metal.00050.wav
651,metal,./genres/metal/metal.00051.wav
652,metal,./genres/metal/metal.00052.wav
653,metal,./genres/metal/metal.00053.wav
654,metal,./genres/metal/metal.00054.wav
655,metal,./genres/metal/metal.00055.wav
656,metal,./genres/metal/metal.00056.wav
657,metal,./genres/metal/metal.00057.wav
658,metal,./genres/metal/metal.00058.wav
659,metal,./genres/metal/metal.00059.wav
660,metal,./genres/metal/metal.00060.wav
661,metal,./genres/metal/metal.00061.wav
662,metal,./genres/metal/metal.00062.wav
663,metal,./genres/metal/metal.00063.wav
664,metal,./genres/metal/metal.00064.wav
665,metal,./genres/metal/metal.00065.wav
666,metal,./genres/metal/metal.00066.wav
667,metal,./genres/metal/metal.00067.wav
668,metal,./genres/metal/metal.00068.wav
669,metal,./genres/metal/metal.00069.wav
670,metal,./genres/metal/metal.00070.wav
671,metal,./genres/metal/metal.00071.wav
672,metal,./genres/metal/metal.00072.wav
673,metal,./genres/metal/metal.00073.wav
674,metal,./genres/metal/metal.00074.wav
675,metal,./genres/metal/metal.00075.wav
676,metal,./genres/metal/metal.00076.wav
677,metal,./genres/metal/metal.00077.wav
678,metal,./genres/metal/metal.00078.wav
679,metal,./genres/metal/metal.00079.wav
680,metal,./genres/metal/metal.00080.wav
681,metal,./genres/metal/metal.00081.wav
682,metal,./genres/metal/metal.00082.wav
683,metal,./genres/metal/metal.00083.wav
684,metal,./genres/metal/metal.00084.wav
685,metal,./genres/metal/metal.00085.wav
686,metal,./genres/metal/metal.00086.wav
687,metal,./genres/metal/metal.00087.wav
688,metal,./genres/metal/metal.00088.wav
689,metal,./genres/metal/metal.00089.wav
690,metal,./genres/metal/metal.00090.wav
691,metal,./genres/metal/metal.00091.wav
692,metal,./genres/metal/metal.00092.wav
693,metal,./genres/metal/metal.00093.wav
694,metal,./genres/metal/metal.00094.wav
695,metal,./genres/metal/metal.00095.wav
696,metal,./genres/metal/metal.00096.wav
697,metal,./genres/metal/metal.00097.wav
698,metal,./genres/metal/metal.00098.wav
699,metal,./genres/metal/metal.00099.wav
700,pop,./genres/pop/pop.00000.wav
701,pop,./genres/pop/pop.00001.wav
702,pop,./genres/pop/pop.00002.wav
703,pop,./genres/pop/pop.00003.wav
704,pop,./genres/pop/pop.00004.wav
705,pop,./genres/pop/pop.00005.wav
706,pop,./genres/pop/pop.00006.wav
707,pop,./genres/pop/pop.00007.wav
708,pop,./genres/pop/pop.00008.wav
709,pop,./genres/pop/pop.00009.wav
710,pop,./genres/pop/pop.00010.wav
711,pop,./genres/pop/pop.00011.wav
712,pop,./genres/pop/pop.00012.wav
713,pop,./genres/pop/pop.00013.wav
714,pop,./genres/pop/pop.00014.wav
715,pop,./genres/pop/pop.00015.wav
716,pop,./genres/pop/pop.00016.wav
717,pop,./genres/pop/pop.00017.wav
718,pop,./genres/pop/pop.00018.wav
719,pop,./genres/pop/pop.00019.wav
720,pop,./genres/pop/pop.00020.wav
721,pop,./genres/pop/pop.00021.wav
722,pop,./genres/pop/pop.00022.wav
723,pop,./genres/pop/pop.00023.wav
724,pop,./genres/pop/pop.00024.wav
725,pop,./genres/pop/pop.00025.wav
726,pop,./genres/pop/pop.00026.wav
727,pop,./genres/pop/pop.00027.wav
728,pop,./genres/pop/pop.00028.wav
729,pop,./genres/pop/pop.00029.wav
730,pop,./genres/pop/pop.00030.wav
731,pop,./genres/pop/pop.00031.wav
732,pop,./genres/pop/pop.00032.wav
733,pop,./genres/pop/pop.00033.wav
734,pop,./genres/pop/pop.00034.wav
735,pop,./genres/pop/pop.00035.wav
736,pop,./genres/pop/pop.00036.wav
737,pop,./genres/pop/pop.00037.wav
738,pop,./genres/pop/pop.00038.wav
739,pop,./genres/pop/pop.00039.wav
740,pop,./genres/pop/pop.00040.wav
741,pop,./genres/pop/pop.00041.wav
742,pop,./genres/pop/pop.00042.wav
743,pop,./genres/pop/pop.00043.wav
744,pop,./genres/pop/pop.00044.wav
745,pop,./genres/pop/pop.00045.wav
746,pop,./genres/pop/pop.00046.wav
747,pop,./genres/pop/pop.00047.wav
748,pop,./genres/pop/pop.00048.wav
749,pop,./genres/pop/pop.00049.wav
750,pop,./genres/pop/pop.00050.wav
751,pop,./genres/pop/pop.00051.wav
752,pop,./genres/pop/pop.00052.wav
753,pop,./genres/pop/pop.00053.wav
754,pop,./genres/pop/pop.00054.wav
755,pop,./genres/pop/pop.00055.wav
756,pop,./genres/pop/pop.00056.wav
757,pop,./genres/pop/pop.00057.wav
758,pop,./genres/pop/pop.00058.wav
759,pop,./genres/pop/pop.00059.wav
760,pop,./genres/pop/pop.00060.wav
761,pop,./genres/pop/pop.00061.wav
762,pop,./genres/pop/pop.00062.wav
763,pop,./genres/pop/pop.00063.wav
764,pop,./genres/pop/pop.00064.wav
765,pop,./genres/pop/pop.00065.wav
766,pop,./genres/pop/pop.00066.wav
767,pop,./genres/pop/pop.00067.wav
768,pop,./genres/pop/pop.00068.wav
769,pop,./genres/pop/pop.00069.wav
770,pop,./genres/pop/pop.00070.wav
771,pop,./genres/pop/pop.00071.wav
772,pop,./genres/pop/pop.00072.wav
773,pop,./genres/pop/pop.00073.wav
774,pop,./genres/pop/pop.00074.wav
775,pop,./genres/pop/pop.00075.wav
776,pop,./genres/pop/pop.00076.wav
777,pop,./genres/pop/pop.00077.wav
778,pop,./genres/pop/pop.00078.wav
779,pop,./genres/pop/pop.00079.wav
780,pop,./genres/pop/pop.00080.wav
781,pop,./genres/pop/pop.00081.wav
782,pop,./genres/pop/pop.00082.wav
783,pop,./genres/pop/pop.00083.wav
784,pop,./genres/pop/pop.00084.wav
785,pop,./genres/pop/pop.00085.wav
786,pop,./genres/pop/pop.00086.wav
787,pop,./genres/pop/pop.00087.wav
788,pop,./genres/pop/pop.00088.wav
789,pop,./genres/pop/pop.00089.wav
790,pop,./genres/pop/pop.00090.wav
791,pop,./genres/pop/pop.00091.wav
792,pop,./genres/pop/pop.00092.wav
793,pop,./genres/pop/pop.00093.wav
794,pop,./genres/pop/pop.00094.wav
795,pop,./genres/pop/pop.00095.wav
796,pop,./genres/pop/pop.00096.wav
797,pop,./genres/pop/pop.00097.wav
798,pop,./genres/pop/pop.00098.wav
799,pop,./genres/pop/pop.00099.wav
800,reggae,./genres/reggae/reggae.00000.wav
801,reggae,./genres/reggae/reggae.00001.wav
802,reggae,./genres/reggae/reggae.00002.wav
803,reggae,./genres/reggae/reggae.00003.wav
804,reggae,./genres/reggae/reggae.00004.wav
805,reggae,./genres/reggae/reggae.00005.wav
806,reggae,./genres/reggae/reggae.00006.wav
807,reggae,./genres/reggae/reggae.00007.wav
808,reggae,./genres/reggae/reggae.00008.wav
809,reggae,./genres/reggae/reggae.00009.wav
810,reggae,./genres/reggae/reggae.00010.wav
811,reggae,./genres/reggae/reggae.00011.wav
812,reggae,./genres/reggae/reggae.00012.wav
813,reggae,./genres/reggae/reggae.00013.wav
814,reggae,./genres/reggae/reggae.00014.wav
815,reggae,./genres/reggae/reggae.00015.wav
816,reggae,./genres/reggae/reggae.00016.wav
817,reggae,./genres/reggae/reggae.00017.wav
818,reggae,./genres/reggae/reggae.00018.wav
819,reggae,./genres/reggae/reggae.00019.wav
820,reggae,./genres/reggae/reggae.00020.wav
821,reggae,./genres/reggae/reggae.00021.wav
822,reggae,./genres/reggae/reggae.00022.wav
823,reggae,./genres/reggae/reggae.00023.wav
824,reggae,./genres/reggae/reggae.00024.wav
825,reggae,./genres/reggae/reggae.00025.wav
826,reggae,./genres/reggae/reggae.00026.wav
827,reggae,./genres/reggae/reggae.00027.wav
828,reggae,./genres/reggae/reggae.00028.wav
829,reggae,./genres/reggae/reggae.00029.wav
830,reggae,./genres/reggae/reggae.00030.wav
831,reggae,./genres/reggae/reggae.00031.wav
832,reggae,./genres/reggae/reggae.00032.wav
833,reggae,./genres/reggae/reggae.00033.wav
834,reggae,./genres/reggae/reggae.00034.wav
835,reggae,./genres/reggae/reggae.00035.wav
836,reggae,./genres/reggae/reggae.00036.wav
837,reggae,./genres/reggae/reggae.00037.wav
838,reggae,./genres/reggae/reggae.00038.wav
839,reggae,./genres/reggae/reggae.00039.wav
840,reggae,./genres/reggae/reggae.00040.wav
841,reggae,./genres/reggae/reggae.00041.wav
842,reggae,./genres/reggae/reggae.00042.wav
843,reggae,./genres/reggae/reggae.00043.wav
844,reggae,./genres/reggae/reggae.00044.wav
845,reggae,./genres/reggae/reggae.00045.wav
846,reggae,./genres/reggae/reggae.00046.wav
847,reggae,./genres/reggae/reggae.00047.wav
848,reggae,./genres/reggae/reggae.00048.wav
849,reggae,./genres/reggae/reggae.00049.wav
850,reggae,./genres/reggae/reggae.00050.wav
851,reggae,./genres/reggae/reggae.00051.wav
852,reggae,./genres/reggae/reggae.00052.wav
853,reggae,./genres/reggae/reggae.00053.wav
854,reggae,./genres/reggae/reggae.00054.wav
855,reggae,./genres/reggae/reggae.00055.wav
856,reggae,./genres/reggae/reggae.00056.wav
857,reggae,./genres/reggae/reggae.00057.wav
858,reggae,./genres/reggae/reggae.00058.wav
859,reggae,./genres/reggae/reggae.00059.wav
860,reggae,./genres/reggae/reggae.00060.wav
861,reggae,./genres/reggae/reggae.00061.wav
862,reggae,./genres/reggae/reggae.00062.wav
863,reggae,./genres/reggae/reggae.00063.wav
864,reggae,./genres/reggae/reggae.00064.wav
865,reggae,./genres/reggae/reggae.00065.wav
866,reggae,./genres/reggae/reggae.00066.wav
867,reggae,./genres/reggae/reggae.00067.wav
868,reggae,./genres/reggae/reggae.00068.wav
869,reggae,./genres/reggae/reggae.00069.wav
870,reggae,./genres/reggae/reggae.00070.wav
871,reggae,./genres/reggae/reggae.00071.wav
872,reggae,./genres/reggae/reggae.00072.wav
873,reggae,./genres/reggae/reggae.00073.wav
874,reggae,./genres/reggae/reggae.00074.wav
875,reggae,./genres/reggae/reggae.00075.wav
876,reggae,./genres/reggae/reggae.00076.wav
877,reggae,./genres/reggae/reggae.00077.wav
878,reggae,./genres/reggae/reggae.00078.wav
879,reggae,./genres/reggae/reggae.00079.wav
880,reggae,./genres/reggae/reggae.00080.wav
881,reggae,./genres/reggae/reggae.00081.wav
882,reggae,./genres/reggae/reggae.00082.wav
883,reggae,./genres/reggae/reggae.00083.wav
884,reggae,./genres/reggae/reggae.00084.wav
885,reggae,./genres/reggae/reggae.00085.wav
886,reggae,./genres/reggae/reggae.00086.wav
887,reggae,./genres/reggae/reggae.00087.wav
888,reggae,./genres/reggae/reggae.00088.wav
889,reggae,./genres/reggae/reggae.00089.wav
890,reggae,./genres/reggae/reggae.00090.wav
891,reggae,./genres/reggae/reggae.00091.wav
892,reggae,./genres/reggae/reggae.00092.wav
893,reggae,./genres/reggae/reggae.00093.wav
894,reggae,./genres/reggae/reggae.00094.wav
895,reggae,./genres/reggae/reggae.00095.wav
896,reggae,./genres/reggae/reggae.00096.wav
897,reggae,./genres/reggae/reggae.00097.wav
898,reggae,./genres/reggae/reggae.00098.wav
899,reggae,./genres/reggae/reggae.00099.wav
900,rock,./genres/rock/rock.00000.wav
901,rock,./genres/rock/rock.00001.wav
902,rock,./genres/rock/rock.00002.wav
903,rock,./genres/rock/rock.00003.wav
904,rock,./genres/rock/rock.00004.wav
905,rock,./genres/rock/rock.00005.wav
906,rock,./genres/rock/rock.00006.wav
907,rock,./genres/rock/rock.00007.wav
908,rock,./genres/rock/rock.00008.wav
909,rock,./genres/rock/rock.00009.wav
910,rock,./genres/rock/rock.00010.wav
911,rock,./genres/rock/rock.00011.wav
912,rock,./genres/rock/rock.00012.wav
913,rock,./genres/rock/rock.00013.wav
914,rock,./genres/rock/rock.00014.wav
915,rock,./genres/rock/rock.00015.wav
916,rock,./genres/rock/rock.00016.wav
917,rock,./genres/rock/rock.00017.wav
918,rock,./genres/rock/rock.00018.wav
919,rock,./genres/rock/rock.00019.wav
920,rock,./genres/rock/rock.00020.wav
921,rock,./genres/rock/rock.00021.wav
922,rock,./genres/rock/rock.00022.wav
923,rock,./genres/rock/rock.00023.wav
924,rock,./genres/rock/rock.00024.wav
925,rock,./genres/rock/rock.00025.wav
926,rock,./genres/rock/rock.00026.wav
927,rock,./genres/rock/rock.00027.wav
928,rock,./genres/rock/rock.00028.wav
929,rock,./genres/rock/rock.00029.wav
930,rock,./genres/rock/rock.00030.wav
931,rock,./genres/rock/rock.00031.wav
932,rock,./genres/rock/rock.00032.wav
933,rock,./genres/rock/rock.00033.wav
934,rock,./genres/rock/rock.00034.wav
935,rock,./genres/rock/rock.00035.wav
936,rock,./genres/rock/rock.00036.wav
937,rock,./genres/rock/rock.00037.wav
938,rock,./genres/rock/rock.00038.wav
939,rock,./genres/rock/rock.00039.wav
940,rock,./genres/rock/rock.00040.wav
941,rock,./genres/rock/rock.00041.wav
942,rock,./genres/rock/rock.00042.wav
943,rock,./genres/rock/rock.00043.wav
944,rock,./genres/rock/rock.00044.wav
945,rock,./genres/rock/rock.00045.wav
946,rock,./genres/rock/rock.00046.wav
947,rock,./genres/rock/rock.00047.wav
948,rock,./genres/rock/rock.00048.wav
949,rock,./genres/rock/rock.00049.wav
950,rock,./genres/rock/rock.00050.wav
951,rock,./genres/rock/rock.00051.wav
952,rock,./genres/rock/rock.00052.wav
953,rock,./genres/rock/rock.00053.wav
954,rock,./genres/rock/rock.00054.wav
955,rock,./genres/rock/rock.00055.wav
956,rock,./genres/rock/rock.00056.wav
957,rock,./genres/rock/rock.00057.wav
958,rock,./genres/rock/rock.00058.wav
959,rock,./genres/rock/rock.00059.wav
960,rock,./genres/rock/rock.00060.wav
961,rock,./genres/rock/rock.00061.wav
962,rock,./genres/rock/rock.00062.wav
963,rock,./genres/rock/rock.00063.wav
964,rock,./genres/rock/rock.00064.wav
965,rock,./genres/rock/rock.00065.wav
966,rock,./genres/rock/rock.00066.wav
967,rock,./genres/rock/rock.00067.wav
968,rock,./genres/rock/rock.00068.wav
969,rock,./genres/rock/rock.00069.wav
970,rock,./genres/rock/rock.00070.wav
971,rock,./genres/rock/rock.00071.wav
972,rock,./genres/rock/rock.00072.wav
973,rock,./genres/rock/rock.00073.wav
974,rock,./genres/rock/rock.00074.wav
975,rock,./genres/rock/rock.00075.wav
976,rock,./genres/rock/rock.00076.wav
977,rock,./genres/rock/rock.00077.wav
978,rock,./genres/rock/rock.00078.wav
979,rock,./genres/rock/rock.00079.wav
980,rock,./genres/rock/rock.00080.wav
981,rock,./genres/rock/rock.00081.wav
982,rock,./genres/rock/rock.00082.wav
983,rock,./genres/rock/rock.00083.wav
984,rock,./genres/rock/rock.00084.wav
985,rock,./genres/rock/rock.00085.wav
986,rock,./genres/rock/rock.00086.wav
987,rock,./genres/rock/rock.00087.wav
988,rock,./genres/rock/rock.00088.wav
989,rock,./genres/rock/rock.00089.wav
990,rock,./genres/rock/rock.00090.wav
991,rock,./genres/rock/rock.00091.wav
992,rock,./genres/rock/rock.00092.wav
993,rock,./genres/rock/rock.00093.wav
994,rock,./genres/rock/rock.00094.wav
995,rock,./genres/rock/rock.00095.wav
996,rock,./genres/rock/rock.00096.wav
997,rock,./genres/rock/rock.00097.wav
998,rock,./genres/rock/rock.00098.wav
999,rock,./genres/rock/rock.00099.wav
